timestamp,health_score,statut,anomaly_score,anomalie,mode,mode_nom
2025-01-01T10:35:00Z,100,Excellent,0.6129116627757626,TRUE,2,Charge légère
2025-01-01T10:40:00Z,100,Excellent,0.6420114054318411,TRUE,2,Charge légère
2025-01-01T10:45:00Z,100,Excellent,0.5807110177690893,TRUE,2,Charge légère
2025-01-01T10:50:00Z,100,Excellent,0.5145675629654685,FALSE,1,Charge nominale
2025-01-01T10:55:00Z,100,Excellent,0.48811384090843896,FALSE,1,Charge nominale
2025-01-01T11:00:00Z,100,Excellent,0.47528857721590384,FALSE,1,Charge nominale
2025-01-01T11:05:00Z,94.3,Excellent,0.4767126495572345,FALSE,1,Charge nominale
2025-01-01T11:10:00Z,71.4,Bon,0.4722975300893578,FALSE,1,Charge nominale
2025-01-01T12:10:00Z,100,Excellent,0.5652768314884044,TRUE,1,Charge nominale
2025-01-01T12:15:00Z,100,Excellent,0.49150886352791445,FALSE,1,Charge nominale
2025-01-01T12:20:00Z,100,Excellent,0.4616016179680523,FALSE,1,Charge nominale
2025-01-01T12:25:00Z,82.9,Bon,0.43281155448028735,FALSE,1,Charge nominale
2025-01-01T12:30:00Z,71.4,Bon,0.4142852666789862,FALSE,1,Charge nominale
2025-01-01T12:35:00Z,62.9,Surveillance,0.40739273863083086,FALSE,1,Charge nominale
2025-01-01T12:50:00Z,88.6,Bon,0.44238529469392784,FALSE,1,Charge nominale
2025-01-01T12:55:00Z,82.9,Bon,0.431729523208879,FALSE,1,Charge nominale
2025-01-01T13:00:00Z,62.9,Surveillance,0.4134011411803988,FALSE,1,Charge nominale
2025-01-01T13:05:00Z,60,Surveillance,0.40138777499140954,FALSE,1,Charge nominale
2025-01-01T13:10:00Z,59.1,Surveillance,0.3815176266205942,FALSE,1,Charge nominale
2025-01-01T13:15:00Z,58.3,Surveillance,0.4299333607798517,FALSE,1,Charge nominale
2025-01-01T13:20:00Z,57.4,Surveillance,0.3722108565043566,FALSE,1,Charge nominale
2025-01-01T13:25:00Z,57.4,Surveillance,0.38916286235310005,FALSE,1,Charge nominale
2025-01-01T13:30:00Z,56,Surveillance,0.37690124932941715,FALSE,1,Charge nominale
2025-01-01T13:35:00Z,57,Surveillance,0.37408180375851435,FALSE,1,Charge nominale
2025-01-01T13:40:00Z,57.4,Surveillance,0.3888451764124216,FALSE,1,Charge nominale
2025-01-01T13:45:00Z,56.1,Surveillance,0.3559752019863219,FALSE,1,Charge nominale
2025-01-01T15:00:00Z,100,Excellent,0.5164372296156075,FALSE,4,Charge légère
2025-01-01T15:05:00Z,100,Excellent,0.40974106061060245,FALSE,1,Charge nominale
2025-01-01T15:10:00Z,84.8,Bon,0.38419551872881014,FALSE,1,Charge nominale
2025-01-01T15:15:00Z,77.1,Bon,0.3907975001724141,FALSE,1,Charge nominale
2025-01-01T15:20:00Z,68.6,Surveillance,0.41438979721870883,FALSE,1,Charge nominale
2025-01-01T15:25:00Z,68.6,Surveillance,0.39197932023726967,FALSE,1,Charge nominale
2025-01-01T15:30:00Z,68.6,Surveillance,0.38972662153958004,FALSE,1,Charge nominale
2025-01-01T15:35:00Z,58.6,Surveillance,0.3851450811218689,FALSE,1,Charge nominale
2025-01-01T15:40:00Z,57,Surveillance,0.3714077682047937,FALSE,1,Charge nominale
2025-01-01T15:45:00Z,55.4,Surveillance,0.38013831777152285,FALSE,1,Charge nominale
2025-01-01T15:50:00Z,55.7,Surveillance,0.40860839657469755,FALSE,3,Charge nominale
2025-01-01T15:55:00Z,54.9,Surveillance,0.3714169420831047,FALSE,3,Charge nominale
2025-01-01T16:00:00Z,54.4,Surveillance,0.3941485459369439,FALSE,3,Charge nominale
2025-01-01T16:05:00Z,55.7,Surveillance,0.3719006367228543,FALSE,3,Charge nominale
2025-01-01T16:10:00Z,56.6,Surveillance,0.39205098628557994,FALSE,1,Charge nominale
2025-01-01T16:15:00Z,57.1,Surveillance,0.38037610216498347,FALSE,1,Charge nominale
2025-01-01T16:20:00Z,55.3,Surveillance,0.3943254516517385,FALSE,3,Charge nominale
2025-01-01T16:25:00Z,54.9,Surveillance,0.3668732361778855,FALSE,3,Charge nominale
2025-01-01T16:30:00Z,53.6,Surveillance,0.38449230745324714,FALSE,3,Charge nominale
2025-01-01T16:35:00Z,53.1,Surveillance,0.38487439900729287,FALSE,3,Charge nominale
2025-01-01T16:40:00Z,52.7,Surveillance,0.38149605876582315,FALSE,3,Charge nominale
2025-01-01T16:45:00Z,53.1,Surveillance,0.36994644321063075,FALSE,3,Charge nominale
2025-01-01T16:50:00Z,53.6,Surveillance,0.37640430772194655,FALSE,3,Charge nominale
2025-01-01T16:55:00Z,54,Surveillance,0.36334441639941756,FALSE,3,Charge nominale
2025-01-01T17:00:00Z,55.7,Surveillance,0.3687615815826105,FALSE,3,Charge nominale
2025-01-01T17:05:00Z,54.9,Surveillance,0.3737596385699277,FALSE,3,Charge nominale
2025-01-01T17:10:00Z,55.7,Surveillance,0.414650884321365,FALSE,4,Charge légère
2025-01-01T17:15:00Z,54.9,Surveillance,0.3855668921374705,FALSE,3,Charge nominale
